id,constant,position,translate
259,formsText.titleError,Ошибка отправки сообщения (заголовок),Ошибка отправки сообщения
260,formsText.textError,Ошибка отправки сообщения текст (подзаголовок),Попробуйте позднее
309,formsText.titleAttention,Ошибка (заголовок),Внимание!
8.5. Ссылки в форме,,,
261,formsText.forgotText,Забыли пароль?,Забыли пароль?
262,formsText.allreadyText,Уже есть учетная запись,Уже есть учетная запись
9. Навигация,,,
263,navText.index,Главная,Главная
264,navText.markets,Рынки,Рынки
265,navText.about,О компании,О компании
266,navText.contacts,Контакты,Контакты
267,navText.forex,Валюты,Валюты
268,navText.metals,Металлы,Металлы
269,navText.stocks,Акции,Акции
270,navText.commodities,Товары,Товары
271,navText.indices,Индексы,Индексы
272,navText.crypto,Криптовалюты,Криптовалюты
273,navText.trading,Торговые условия,Торговые условия
274,navText.licenses,Аккредитация и лицензии,Аккредитации и лицензии
275,formsText.checkboxAgreement,Пользовательское соглашение,Пользовательское соглашение
276,formsText.checkboxPolicy,Политика возврата средств,Политика возврата средств
293,curLang,Текущий язык,en
10. Кнопки,,,
277,buttonText.login,Войти,Войти
278,buttonText.btnReg,Зарегистрироваться,Зарегистрироваться
279,buttonText.enterFormButton,Войти в кабинет,Войти
280,buttonText.btnSend,Отправить,Отправить
281,buttonText.btnStartTrade,Начать торговать,Начать торговать
282,buttonText.btnOpenAcc,Открыть счет,Открыть счет
283,buttonText.btnCallback,Запросить звонок,Запросить звонок
284,buttonText.btnLearMore,Узнать больше,Узнать больше
285,buttonText.btn404,Вернуться на главную,Вернуться на главную
286,buttonText.btnSupport,Техническая поддержка,Техническая поддержка
287,buttonText.btnPartner,Стать партнером,Стать партнером
11. Контакты,,,
288,contactsHeaderText.title,Заголовок,Поддержка клиентов 24/7
289,contactsHeaderText.text,Подзаголовок,Ответим на любой ваш вопрос в кратчайшие сроки
290,contactsListText.contact2,Наша почта,Наша почта
291,contactsListText.contact3,Месторасположение,Месторасположение
292,contactsListText.contact1,Международный номер,Международный номер
12. Тайтлы,,,
293,titles.index,index,Company Name - лучший сервис для трейдинга
294,titles.notFound,404,404 - Company Name - лучший сервис для трейдинга
295,titles.licenses,licenses,Аккредитации и лицензии - Company Name - лучший сервис для трейдинга
296,titles.reminder,recovery,Восстановление пароля - Company Name - лучший сервис для трейдинга
297,titles.register,register,Регистрация - Company Name - лучший сервис для трейдинга
298,titles.login,login,Вход - Company Name - лучший сервис для трейдинга
299,titles.about,about,О компании - Company Name - лучший сервис для трейдинга
300,titles.contacts,contacts,Контакты - Company Name - Поддержка клиентов 24/7
301,titles.markets,markets,"Здесь вы найдете комплексное описание финансовых рынков и активов, которые на них представлены"
302,titles.commodities,commodities,Товары - рынок товарных активов
303,titles.crypto,crypto,Криптовалюты - рынок криптоактивов
304,titles.forex,forex,Валюты – рынок валютных активов
305,titles.indices,indices,Индексы - рынок фондовых индексов
306,titles.metals,metals,Металлы - рынок драгоценных металлов
307,titles.stocks,stocks,Акции - рынок ценных бумаг
308,titles.trading,trading,Торговые условия - Трейдинг с Company Name
