id,constant,position,translate
237,formsText.labelMail,E-mail,E-mail *
238,formsText.placeholderEmail,Введите ваш E-mail (placeholder),Twój email
239,formsText.labelPassword,Введите пароль,Hasło *
240,formsText.placeholderPassword,Введите пароль (placeholder),Wprowadź hasło
241,formsText.labelConfirmPassword,Подтвердите пароль,Potwierdź hasło *
242,formsText.labelPhone,Поле для ввода номера телефона,Numer telefonu *
243,formsText.placeholderPhone,Поле для ввода номера телефона (placeholder),Twój numer telefonu
244,formsText.labelCountry,Выберите страну,Kraj
245,formsText.placeholderCountry,Выберите страну (placeholder),Wybierz kraj
246,formsText.labelLanguage,Выберите язык,Język
247,formsText.placeholderLanguage,Выберите язык (placeholder),Wybierz język
248,formsText.labelTime,Удобное время для звонка,Czas zadzwonić
249,formsText.placeholderTime,Удобное время для звонка (placeholder),Najlepszy czas, aby zadzwonić
250,formsText.lableTwoauth,Введите код двухэтапной авторизации,Kod autoryzacji *
251,formsText.placeholderTwoauth,Введите код двухэтапной авторизации (placeholder),Dwustopniowy kod autoryzacyjny
252,formsText.labelPromo,Введите промокод,Kod promocyjny
253,formsText.placeholderPromo,Введите промокод (placeholder),Wprowadź kod promocyjny
8.3. Дополнительный текст,,,
254,formsText.text_required,* - обязательные поля,* - Pole wymagane
255,formsText.regRecommend,"Для пароля разрешены только латинские буквы, цифры и символы. ","W haśle dozwolone są tylko litery, cyfry i symbole łacińskie. Hasło musi zawierać co najmniej jedną wielką literę, jedną małą literę i jedną cyfrę."
256,formsText.checkboxText,Обработка персональных данных (чекбокс),Wyrażam zgodę na przetwarzanie danych osobowych
8.4. Уведомления,,,
257,formsText.titleSuccess,Спасибо за отправку сообщения (заголовок),Dziękuję za wysłanie wiadomości
258,formsText.textSuccess,Спасибо за отправку сообщения текст (подзаголовок),Wkrótce skontaktujemy się z Tobą.
259,formsText.titleError,Ошибка отправки сообщения (заголовок),Błąd podczas wysyłania wiadomości
260,formsText.textError,Ошибка отправки сообщения текст (подзаголовок),Spróbuj później
309,formsText.titleAttention,Ошибка (заголовок),Uwaga!
8.5. Ссылки в форме,,,
261,formsText.forgotText,Забыли пароль?,Zapomniałeś hasła?
262,formsText.allreadyText,Уже есть учетная запись,Posiadasz już konto
9. Навигация,,,
263,navText.index,Главная,Główny
264,navText.markets,Рынки,Rynki
265,navText.about,О компании,O firmie
266,navText.contacts,Контакты,Łączność
267,navText.forex,Валюты,Waluty
268,navText.metals,Металлы,Metale
269,navText.stocks,Акции,Dyby
270,navText.commodities,Товары,Surowce
271,navText.indices,Индексы,Indeksy
272,navText.crypto,Криптовалюты,Kryptowaluty
273,navText.trading,Торговые условия,Warunki handlowe
274,navText.licenses,Аккредитация и лицензии,Akredytacje i licencje
275,formsText.checkboxAgreement,Пользовательское соглашение,Zgoda użytkownika
276,formsText.checkboxPolicy,Политика возврата средств,Polityka zwrotów
293,curLang,Текущий язык,Pl
10. Кнопки,,,
277,buttonText.login,Войти,Zaloguj sie
278,buttonText.btnReg,Зарегистрироваться,Zapisz się
279,buttonText.enterFormButton,Войти в кабинет,Zaloguj sie
280,buttonText.btnSend,Отправить,Wysłać
281,buttonText.btnStartTrade,Начать торговать,Rozpocznij handel
282,buttonText.btnOpenAcc,Открыть счет,Otworzyć konto
283,buttonText.btnCallback,Запросить звонок,Poproś o telefon
284,buttonText.btnLearMore,Узнать больше,Ucz się więcej
285,buttonText.btn404,Вернуться на главную,Wróć do strony głównej
286,buttonText.btnSupport,Техническая поддержка,Pomoc techniczna
287,buttonText.btnPartner,Стать партнером,Stać się partnerem
11. Контакты,,,
288,contactsHeaderText.title,Заголовок,"24/7, spersonalizowane wsparcie użytkownika"
289,contactsHeaderText.text,Подзаголовок,Poproś o telefon, a wkrótce się z Tobą skontaktujemy.
290,contactsListText.contact2,Наша почта,Nasz E-mail
291,contactsListText.contact3,Месторасположение,Lokalizacja
    292,contactsListText.contact1,Международный номер,Numer międzynarodowy
12. Тайтлы,,,
293,titles.index,index,Company Name - najlepsza usługa dla handlu
294,titles.notFound,404,404 - Company Name - najlepsza usługa do handlu
295,titles.licenses,licenses,Akredytacje i licencje - Company Name - najlepsza usługa dla handlu
296,titles.reminder,recovery,Odzyskiwanie hasła - Company Name - najlepsza usługa do handlu
297,titles.register,register,Rejestracja - Company Name - najlepsza usługa dla handlu
298,titles.login,login,Login - Company Name - najlepsza usługa dla handlu
299,titles.about,about,O firmie - Company Name - najlepsza usługa dla handlu
300,titles.contacts,contacts,Kontakty - Company Name - całodobowa obsługa klienta
301,titles.markets,markets,Tutaj znajdziesz wyczerpujący opis rynków finansowych i aktywów, które są na nich reprezentowane
302,titles.commodities,commodities,Towary - rynek aktywów towarowych
303,titles.crypto,crypto,Kryptowaluty – rynek kryptowalut
304,titles.forex,forex,Waluty – rynek aktywów walutowych
305,titles.indices,indices,Indeksy - rynek indeksów giełdowych
306,titles.metals,metals,Metale - rynek metali szlachetnych
307,titles.stocks,stocks,Akcje - rynek papierów wartościowych
308,titles.trading,trading,Warunki handlowe - Handel z Company Name
