id,constant,position,translate
216,licensesListText.license5.text,Описание №5,"Renommierbarer Liquiditätsaggregator, der aktuelle Preise und schnelle Bestellausführung liefert"
217,licensesListText.license6.title,Заголовок №6,JP Morgan
218,licensesListText.license6.text,Описание №6,Größtes internationales Finanzinstitut
219,licensesListText.license7.title,Заголовок №7,MiFID
220,licensesListText.license7.text,Описание №7,"EU-Richtlinie, die Anti-Geldwäsche-Instrumente optimiert"
221,licensesListText.license8.title,Заголовок №8,Goldman Sachs
222,licensesListText.license8.text,Описание №8,Eine der größten und angesehensten Investmentbanken der Welt
6. Ошибка 404.,,,
223,headerText404.title,Заголовок,Fehler 404
224,headerText404.text,Подзаголовок,Diese Seite existiert nicht. Bitte wenden Sie sich an Support.
225,headerText404.textMainPage,Вернуться на главную страницу,Zurück zur Hauptseite
226,headerText404.textSupport,Служба технической поддержки,Technischer Support -Service
8. Формы,,,
8.1. Заголовки форм,,,
228,formsText.titleEnter,Вход в личный кабинет,Ihr persönlicher Bereich
229,formsText.titleCallback,Оставить заявку,Reichen Sie Ihre Bewerbung ein
230,formsText.titleTwoauth,Двухэтапная авторизация,Zwei-Faktor-Authentifizierung
231,buttonText.signup,Регистрация,Anmeldung
232,fotmsText.titleReminder,Восстановление пароля,Passwort zurücksetzen
8.2. Поля ввода,,,
233,formsText.labelName,Введите ваше имя,Name *
234,formsText.placeholderName,Введите ваше имя (placeholder),Dein Namen
235,formsText.labelLastName,Введите вашу фамилию,Nachname *
236,formsText.placeholderLastName,Введите вашу фамилию (placeholder),Dein Namen
237,formsText.labelMail,Введите ваш E-mail,E-mail *
238,formsText.placeholderEmail,Введите ваш E-mail (placeholder),Dein E-Mail
239,formsText.labelPassword,Введите пароль,Passwort *
240,formsText.placeholderPassword,Введите пароль (placeholder),Passwort eingeben
241,formsText.labelConfirmPassword,Подтвердите пароль,Passwort bestätigen *
242,formsText.labelPhone,Поле для ввода номера телефона,Telefonnummer *
243,formsText.placeholderPhone,Поле для ввода номера телефона (placeholder),Dein Telefonnummer
244,formsText.labelCountry,Выберите страну,Land *
245,formsText.placeholderCountry,Выберите страну (placeholder),Wählen Sie das Land
246,formsText.labelLanguage,Выберите язык,Sprache wählen
247,formsText.placeholderLanguage,Выберите язык (placeholder),Sprache wählen
248,formsText.labelTime,Удобное время для звонка,Bequeme Zeit
249,formsText.placeholderTime,Удобное время для звонка (placeholder),Beste Zeit zum Anenfen
250,formsText.lableTwoauth,Введите код двухэтапной авторизации,2SV-Code *
251,formsText.placeholderTwoauth,Введите код двухэтапной авторизации (placeholder),Geben 2SV-Code
252,formsText.labelPromo,Введите промокод,Gutscheincode
253,formsText.placeholderPromo,Введите промокод (placeholder),Geben Gutscheincode
8.3. Дополнительный текст,,,
254,formsText.text_required,* - обязательные поля,* - Benötigte Felder
255,formsText.regRecommend,"Для пароля разрешены только латинские буквы, цифры и символы. ","Für das Passwort sind nur lateinische Buchstaben, Zahlen und Symbole zulässig. Das Passwort muss mindestens einen Großbuchstaben, einen Kleinbuchstaben und eine Zahl enthalten."
256,formsText.checkboxText,Обработка персональных данных (чекбокс),Ich stimme der Verarbeitung personenbezogener Daten
8.4. Уведомления,,,
257,formsText.titleSuccess,Спасибо за отправку сообщения,Vielen Dank für das Senden einer Nachricht
258,formsText.textSuccess,Спасибо за отправку сообщения текст,Wir werden Sie in Kürze kontaktieren.
259,formsText.titleError,Ошибка отправки сообщения,Fehler beim Senden der Nachricht
260,formsText.textError,Ошибка отправки сообщения текст,Versuche es später
309,formsText.titleAttention,Ошибка (заголовок),Achtung!
8.5. Ссылки в форме,,,
261,formsText.forgotText,Забыли пароль?,Haben Sie Ihr Passwort vergessen?
262,formsText.allreadyText,Уже есть учетная запись,Sie haben bereits ein Konto
9. Навигация,,,
263,navText.index,Главная,Main
264,navText.markets,Рынки,Märkte
265,navText.about,О компании,Über das Unternehmen
266,navText.contacts,Контакты,Impressum
267,navText.forex,Валюты,Wähenng
268,navText.metals,Металлы,Metalle
269,navText.stocks,Акции,Bestände
270,navText.commodities,Товары,Commodities
271,navText.indices,Индексы,Indizes
272,navText.crypto,Криптовалюты,Kryptowähenng
273,navText.trading,Торговые условия,Handelsbedingungen
274,navText.licenses,Аккредитация и лицензии,Akkreditieenngen und Lizenzen
275,formsText.checkboxAgreement,Пользовательское соглашение,Nutzungsbedingungen
276,formsText.checkboxPolicy,Политика возврата средств,Rückgaberecht
293,curLang,Текущий язык,De
10. Кнопки,,,
277,buttonText.login,Войти,Einloggen
278,buttonText.btnReg,Зарегистрироваться,Anmelden
279,buttonText.enterFormButton,Войти в кабинет,Einloggen
280,buttonText.btnSend,Отправить,Senden
281,buttonText.btnStartTrade,Начать торговать,Beginnen Händel
282,buttonText.btnOpenAcc,Открыть счет,Ein Konto eröffnen
283,buttonText.btnCallback,Запросить звонок,Fordern Sie einen Anenf
284,buttonText.btnLearMore,Узнать больше,Lernen Mehr
285,buttonText.btn404,Вернуться на главную,Zurück zur Startseite
286,buttonText.btnSupport,Техническая поддержка,Technischer Support
287,buttonText.btnPartner,Стать партнером,Ein Partner werden
11. Контакты,,,
288,contactsHeaderText.title,Заголовок,"24/7, personalisierter Benutzerunterstützung"
289,contactsHeaderText.text,Подзаголовок,Fordern Sie einen Anruf an und wir werden uns in Kürze kontaktieren.
290,contactsListText.contact2,Наша почта,Unsere E-Mail
291,contactsListText.contact3,Месторасположение,Ort
292,contactsListText.contact1,Международный номер,Internationale Zahl
12. Тайтлы,,,
293,titles.index,index,Company Name - Der beste Service für den Handel
294,titles.notFound,404,404 - Company Name - Der beste Service für den Handel
295,titles.licenses,licenses,Akkreditierungen und Lizenzen - Company Name - Der beste Service für den Handel
296,titles.reminder,recovery,Passwortwiederherstellung - Company Name - Der beste Service für den Handel
297,titles.register,register,Registrierung - Company Name - Der beste Service für den Handel
298,titles.login,login,Login - Company Name - Der beste Service für den Handel
299,titles.about,about,Über das Unternehmen - Company Name - Der beste Service für den Handel
300,titles.contacts,contacts,Kontakte - Company Name - 24/7 Kundensupport
301,titles.markets,markets,Hier finden Sie eine umfassende Beschreibung der Finanzmärkte und der auf ihnen dargestellten Vermögenswerte
302,titles.commodities,commodities,Rohstoffe - Rohstoffvermögen Markt
303,titles.crypto,crypto,Kryptowährungen - der Markt für Krypto -Vermögenswerte
304,titles.forex,forex,Währungen - der Markt des Währungsvermögens
305,titles.indices,indices,Indizes - Aktienindizesmarkt
306,titles.metals,metals,Metalle - Edelmetallmarkt
307,titles.stocks,stocks,Aktien - der Wertpapiermarkt
308,titles.trading,trading,Handelsbedingungen - Handel mit Company Name
