id,constant,position,translate
221,licensesListText.license8.title,Заголовок №8,Goldman Sachs
222,licensesListText.license8.text,Описание №8,Dünyanın en büyük ve saygın yatırım bankalarından biri
6. Ошибка 404.,,,
223,headerText404.title,Заголовок,Hata 404
224,headerText404.text,Подзаголовок,"Bu sayfa mevcut değil, lütfen destek hizmeti ile iletişime geçin."
225,headerText404.textMainPage,Вернуться на главную страницу,Ana sayfaya dönmek
226,headerText404.textSupport,Служба технической поддержки,Teknik destek servisi
8. Формы,,,
8.1. Заголовки форм,,,
228,formsText.titleEnter,Вход в личный кабинет,Kişisel hesaba giriş
229,formsText.titleCallback,Оставить заявку,Başvuru bırakmak
230,formsText.titleTwoauth,Двухэтапная авторизация,İki faktörlü yetkilendirme
231,buttonText.signup,Регистрация,Kayıt
232,fotmsText.titleReminder,Восстановление пароля,Şifre hatırlatma
8.2. Поля ввода,,,
233,formsText.labelName,Введите ваше имя,Ad *
234,formsText.placeholderName,Введите ваше имя (placeholder),Adınız
235,formsText.labelLastName,Введите вашу фамилию,Soyadı *
236,formsText.placeholderLastName,Введите вашу фамилию (placeholder),Soyadınız
237,formsText.labelMail,E-mail,E-mail *
238,formsText.placeholderEmail,Введите ваш E-mail (placeholder),E-postanız
239,formsText.labelPassword,Введите пароль,Şifre *
240,formsText.placeholderPassword,Введите пароль (placeholder),Şifreyi giriniz
241,formsText.labelConfirmPassword,Подтвердите пароль,Şifreyi onaylayın *
242,formsText.labelPhone,Поле для ввода номера телефона,Telefon *
243,formsText.placeholderPhone,Поле для ввода номера телефона (placeholder),Telefonunuz
244,formsText.labelCountry,Выберите страну,Ülke
245,formsText.placeholderCountry,Выберите страну (placeholder),Ülke seçiniz
246,formsText.labelLanguage,Выберите язык,Dil
247,formsText.placeholderLanguage,Выберите язык (placeholder),Dil seçiniz
248,formsText.labelTime,Удобное время для звонка,Uygun zaman
249,formsText.placeholderTime,Удобное время для звонка (placeholder),Arama zamanı
250,formsText.lableTwoauth,Введите код двухэтапной авторизации,Yetkilendirme kodu *
251,formsText.placeholderTwoauth,Введите код двухэтапной авторизации (placeholder),İki faktörlü yetkilendirme kodu
252,formsText.labelPromo,Введите промокод,Promosyon kodu
253,formsText.placeholderPromo,Введите промокод (placeholder),Promosyon kodunu giriniz
8.3. Дополнительный текст,,,
254,formsText.text_required,* - обязательные поля,* - zorunlu alan
255,formsText.regRecommend,"Для пароля разрешены только латинские буквы, цифры и символы. ","Şifre için yalnızca Latin harflerine, rakamlara ve sembollere izin verilir. Şifre en az bir büyük harf, bir küçük harf ve bir rakam içermelidir."
256,formsText.checkboxText,Обработка персональных данных (чекбокс),Kişisel verilerin işlenmesine izin veriyorum
8.4. Уведомления,,,
257,formsText.titleSuccess,Спасибо за отправку сообщения (заголовок),Mesaj gönderdiğiniz için teşekkürler
258,formsText.textSuccess,Спасибо за отправку сообщения текст (подзаголовок),Yakın zamanda sizinle iletişime geçeceğiz.
259,formsText.titleError,Ошибка отправки сообщения (заголовок),Mesaj gönderilirim hatası
260,formsText.textError,Ошибка отправки сообщения текст (подзаголовок),Daha sonra deneyin
309,formsText.titleAttention,Ошибка (заголовок),Dikkat!
8.5. Ссылки в форме,,,
261,formsText.forgotText,Забыли пароль?,Şifreyi mi unuttunuz?
262,formsText.allreadyText,Уже есть учетная запись,Kullanıcı hesabı zaten var
9. Навигация,,,
263,navText.index,Главная,Ana
264,navText.markets,Рынки,Piyasalar
265,navText.about,О компании,Şirket hakkında
266,navText.contacts,Контакты,İletişim
267,navText.forex,Валюты,Dövizler
268,navText.metals,Металлы,Metaller
269,navText.stocks,Акции,Hisse senetleri
270,navText.commodities,Товары,Ürünler
271,navText.indices,Индексы,Endeksler
272,navText.crypto,Криптовалюты,Kripto para birimleri
273,navText.trading,Торговые условия,Ticaret koşulları
274,navText.licenses,Аккредитация и лицензии,Akreditasyonlar ve lisanslar
275,formsText.checkboxAgreement,Пользовательское соглашение,Kullanıcı sözleşmesi
276,formsText.checkboxPolicy,Политика возврата средств,İade politikası
293,curLang,Текущий язык,ing
10. Кнопки,,,
277,buttonText.login,Войти,Girmek
278,buttonText.btnReg,Зарегистрироваться,Kaydolmak
279,buttonText.enterFormButton,Войти в кабинет,Girmek
280,buttonText.btnSend,Отправить,Göndermek
281,buttonText.btnStartTrade,Начать торговать,Ticarete başlamak
282,buttonText.btnOpenAcc,Открыть счет,Hesabı açmak
283,buttonText.btnCallback,Запросить звонок,Çağrı istemek
284,buttonText.btnLearMore,Узнать больше,Daha fazla bilgi edinin
285,buttonText.btn404,Вернуться на главную,Ana sayfaya geri dönmek
286,buttonText.btnSupport,Техническая поддержка,Teknik destek
287,buttonText.btnPartner,Стать партнером,Ortak olmak
11. Контакты,,,
288,contactsHeaderText.title,Заголовок,7/24 müşteri desteği
289,contactsHeaderText.text,Подзаголовок,Herhangi bir sorunuza en kısa sürede cevap vereceğiz
290,contactsListText.contact2,Наша почта,Bizim postamız
291,contactsListText.contact3,Месторасположение,Konum
292,contactsListText.contact1,Международный номер,Uluslararası numara
12. Тайтлы,,,
293,titles.index,index,Company Name - ticaret için en iyi hizmet
294,titles.notFound,404,404 - Company Name - ticaret için en iyi hizmet
295,titles.licenses,licenses,Akreditasyonlar ve Lisanslar - Company Name - ticaret için en iyi hizmet
296,titles.reminder,recovery,Şifre hatırlatma - Company Name - ticaret için en iyi hizmet
297,titles.register,register,Kayıt - Company Name - ticaret için en iyi hizmet
298,titles.login,login,Giriş - Company Name - ticaret için en iyi hizmet
299,titles.about,about,Şirket hakkında - Company Name - ticaret için en iyi hizmet
300,titles.contacts,contacts,İletişim - Company Name - 7/24 Müşteri Desteği
301,titles.markets,markets,Burada finansal piyasaların ve bunlarda temsil edilen varlıkların kapsamlı açıklamasını bulacaksınız
302,titles.commodities,commodities,Emtialar - emtia varlık piyasası
303,titles.crypto,crypto,Kripto para birimleri - Kripto varlık piyasası
304,titles.forex,forex,Para birimleri - Döviz varlık piyasası
305,titles.indices,indices,Endeksler - Borsa endeksi piyasası
306,titles.metals,metals,Metaller - Değerli metaller piyasası
307,titles.stocks,stocks,Hisse senetleri - Menkul kıymetler piyasası
308,titles.trading,trading,Ticaret koşulları - Company Name ile ticaret
